names,places,links,imgs,scores,address,ranks
兴汇大世界商城(鹤岗市工农区妇...,鹤岗,https://you.ctrip.com/shopping/hegang811/70060814.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,黑龙江省鹤岗市工农区胜利路81号,44
诚信商场,鹤岗,https://you.ctrip.com/shopping/suibin1446005/70060835.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,松滨大街270号附近,45
北陲市场,大兴安岭,https://you.ctrip.com/shopping/mohe983/1379357.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M03/DB/A2/CghzfFTYebaAd7K5AACvFcbVj4M925_C_220_140.jpg,4.3,大兴安岭地区漠河县商贸路11号,1
漠河供销社,大兴安岭,https://you.ctrip.com/shopping/mohe983/1379367.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B9/B6/CghzflTYeCiAPYwMAACho1CDpgg824_C_220_140.jpg,4.2,大兴安岭地区漠河县长滨路,2
漠河旅游纪念品,大兴安岭,https://you.ctrip.com/shopping/mohe983/1379366.html,https://dimg04.c-ctrip.com/images/100f1f000001gql3gC8F7_C_220_140.jpg,4.5,大兴安岭地区漠河县振兴街,3
北极村旅游纪念品店,大兴安岭,https://you.ctrip.com/shopping/mohe983/1379371.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/DA/EB/CghzgFTYe9KANqemAAB6a0ON_yE408_C_220_140.jpg,3.8,大兴安岭地区漠河县通河路,4
民谷商业街,大兴安岭,https://you.ctrip.com/shopping/mohe983/1379361.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/D9/9D/CghzgVTYbwWAehssAABYAvcWIng385_C_220_140.jpg,3.0,大兴安岭地区漠河县黑龙江大街旁,5
新天地商业广场(步行街店),大兴安岭,https://you.ctrip.com/shopping/daxinganling396/2095605.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.8,朝阳路,6
杭州湾商厦,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/2095853.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.4,嫩源商业街,7
鼎峰商业广场,大兴安岭,https://you.ctrip.com/shopping/mohe983/2443957.html,https://dimg04.c-ctrip.com/images/10061f000001gkghm6525_C_220_140.jpg,5.0,商贸路与人民路交叉口处南行,8
混血儿商店,大兴安岭,https://you.ctrip.com/shopping/mohe983/1941028.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,北极乡北红村北方客栈西侧,9
最北一店,大兴安岭,https://you.ctrip.com/shopping/mohe983/1900834.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.3,北极村中俄边境,10
老妈妈山货,大兴安岭,https://you.ctrip.com/shopping/tahe1445182/1997644.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,4.5,繁荣街繁荣小区3号楼3单元302室(近大世界),11
中央商厦,大兴安岭,https://you.ctrip.com/shopping/tahe1445182/2095598.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,怡园小区3号楼3单元101室,12
安顺超市,大兴安岭,https://you.ctrip.com/shopping/mohe983/3650393.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,黑龙江省大兴安岭地区漠河县北红村,13
北极冰蓝莓酒庄(漠河旗舰店),大兴安岭,https://you.ctrip.com/shopping/mohe983/1773074.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,振兴街066号附近,14
怡琳湾足疗保健,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/1869574.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,5.0,景观大道1附近,15
千山雪羽绒服(大兴安岭店),大兴安岭,https://you.ctrip.com/shopping/daxinganling396/1775449.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.3,胜利路17号,16
康宁药店(拥军路店),大兴安岭,https://you.ctrip.com/shopping/mohe983/1858850.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,4.0,拥军路,17
自由马礼品屋,大兴安岭,https://you.ctrip.com/shopping/tahe1445182/1998455.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,4.0,文化路,18
兴盛粮油蔬菜店,大兴安岭,https://you.ctrip.com/shopping/tahe1445182/1762098.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,塔河镇塔南市场,19
漠河山特产品批发中心,大兴安岭,https://you.ctrip.com/shopping/mohe983/1944427.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,漠北公路,20
家和超市,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/1844754.html,https://dimg04.c-ctrip.com/images/100c170000012cbcl1DED_C_220_140.jpg,,呼中镇,21
阳光超市,大兴安岭,https://you.ctrip.com/shopping/tahe1445182/3827260.html,https://dimg04.c-ctrip.com/images/1002180000014jt7qC4C9_C_220_140.jpg,,十八站林业局,22
好又多(昌盛街),大兴安岭,https://you.ctrip.com/shopping/tahe1445182/3068627.html,https://dimg04.c-ctrip.com/images/100g170000012ad0wB817_C_220_140.jpg,,振兴路与昌盛街交叉口西100米,23
家乐超市,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/3700809.html,https://dimg04.c-ctrip.com/images/100p180000013vjgt9EE8_C_220_140.jpg,,内蒙古自治区呼伦贝尔市鄂伦春自治旗前进路38号,24
红旗超市,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/4105419.html,https://dimg04.c-ctrip.com/images/100m170000012j1ze0C9F_C_220_140.jpg,,奋斗街与春明路交叉口西150米,25
家兴超市,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/3472944.html,https://dimg04.c-ctrip.com/images/100k170000012duon89CB_C_220_140.jpg,,宝康药店(大兴安岭地区新林盐务管理站西北)附近,26
华盛超市,大兴安岭,https://you.ctrip.com/shopping/huma2225/3574143.html,https://dimg04.c-ctrip.com/images/100k180000013sz5zC527_C_220_140.jpg,,新华路明明超市东南20米,27
欧尚超市,大兴安岭,https://you.ctrip.com/shopping/tahe1445182/3396718.html,https://dimg04.c-ctrip.com/images/100q1800000147hxd0190_C_220_140.jpg,,新建路西50米,28
新华商城,大兴安岭,https://you.ctrip.com/shopping/huma2225/70060648.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,呼玛县新华路,29
诚鑫菜店,大兴安岭,https://you.ctrip.com/shopping/huma2225/70060652.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,长宁街附近,30
春林粮油店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70061532.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,永安路与奋斗路交叉口西行150米,31
兴业市场,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70061547.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,人民路,32
隆旺粮油店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70062474.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,朝阳路安悦1号楼,33
商贸大厦,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/3558230.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,中新大街与向阳路交叉口西南50米,34
延大购物中心(加格达奇店),大兴安岭,https://you.ctrip.com/shopping/daxinganling396/2322063.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,5.0,东五道街10号,35
福德副食店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70061541.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,朝阳路朝阳小区附近,36
松达(二粮店)社区放心粮油店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70061745.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,加漠公路松岭区人大常委会附近,37
林城粮油店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70063443.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,福兴药店附近,38
兴源粮店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70063464.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,光明东路附近,39
商贸中心(松岭区人民政府文化体...,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70063662.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,鸿宾酒店附近,40
林都商贸城,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/3877434.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,兴安大街3号,41
淑荣粮店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70060676.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,光辉路附近,42
旺兴粮油分店,大兴安岭,https://you.ctrip.com/shopping/huma2225/70063454.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,长征街与新华路交口东94米,43
朝阳市场,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70063461.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,人民路附近,44
福盛昌粮油食杂店,大兴安岭,https://you.ctrip.com/shopping/daxinganling396/70060660.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,春城路附近,45
新天天鲜花行(旭日店),七台河,https://you.ctrip.com/shopping/qitaihe1179/1888414.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.4,旭日街25号(市城管局西侧),1
北京同仁堂(新玛特购物广场),七台河,https://you.ctrip.com/shopping/qitaihe1179/1770875.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,4.5,新玛特购物广场,2
佳鑫花坊,七台河,https://you.ctrip.com/shopping/qitaihe1179/1752958.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.4,旭日街19号,3
勿忘我鲜花总汇,七台河,https://you.ctrip.com/shopping/qitaihe1179/1771423.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.3,旭日街23号,4
新玛特,七台河,https://you.ctrip.com/shopping/qitaihe1179/2101454.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.6,大同街49号,5
九号花艺馆,七台河,https://you.ctrip.com/shopping/qitaihe1179/1734650.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.4,旭日街135号黑仔书屋半地下,6
友谊·新天地购物广场,七台河,https://you.ctrip.com/shopping/qitaihe1179/2097127.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.3,霞光街41号,7
友谊商厦,七台河,https://you.ctrip.com/shopping/qitaihe1179/2097359.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.4,温州大街75号,8
东北亚广场,七台河,https://you.ctrip.com/shopping/qitaihe1179/2100610.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.5,山湖路东北亚广场,9
友谊鞋城,七台河,https://you.ctrip.com/shopping/qitaihe1179/1787987.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.3,友谊商厦1楼(近申格体育),10
广益名品家居广场,七台河,https://you.ctrip.com/shopping/qitaihe1179/1857046.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,4.9,大同路,11
magao男装,七台河,https://you.ctrip.com/shopping/qitaihe1179/1703211.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.3,新玛特购物广场,12
东北亚中心商城,七台河,https://you.ctrip.com/shopping/boli851/2096909.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,北大直路205号,13
庆客隆(勃利店),七台河,https://you.ctrip.com/shopping/boli851/1857456.html,https://dimg04.c-ctrip.com/images/100o180000013xr7jCD00_C_220_140.jpg,4.0,康华街庆客隆超市,14
百丽女鞋,七台河,https://you.ctrip.com/shopping/qitaihe1179/1962203.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.3,新玛特购物广场,15
六桂福珠宝,七台河,https://you.ctrip.com/shopping/qitaihe1179/1760469.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,4.7,步行街中段,16
aaim.aaim艾咪女装,七台河,https://you.ctrip.com/shopping/qitaihe1179/1698032.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.8,东北亚购物广场三楼,17
北方超市,七台河,https://you.ctrip.com/shopping/qitaihe1179/1772334.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,双叶大道(新兴区劳动保障监察大队西北),18
勃利地摊,七台河,https://you.ctrip.com/shopping/qitaihe1179/1771156.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.6,光明街55号附近,19
桃山区润泉日杂商店,七台河,https://you.ctrip.com/shopping/qitaihe1179/3276916.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,4.7,黑龙江省七台河市桃山区彩云街,20
他她女鞋,七台河,https://you.ctrip.com/shopping/qitaihe1179/1744317.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.4,新玛特购物广场,21
八百惠女装,七台河,https://you.ctrip.com/shopping/qitaihe1179/1759395.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.5,东北亚购物广场三楼,22
同利日杂五金综合商店,七台河,https://you.ctrip.com/shopping/boli851/1792080.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,共青团路,23
苏珊阿姨,七台河,https://you.ctrip.com/shopping/qitaihe1179/2010265.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.5,旭日街与步行街交叉口东50米,24
法拉利男装,七台河,https://you.ctrip.com/shopping/qitaihe1179/1930597.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.5,东北亚购物广场二楼,25
亮仔超市,七台河,https://you.ctrip.com/shopping/qitaihe1179/3738254.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,3.0,七台河市桃山区,26
共和果品(七台河店),七台河,https://you.ctrip.com/shopping/qitaihe1179/70061697.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,3.0,正阳街845,27
光明副食百货商店,七台河,https://you.ctrip.com/shopping/boli851/1758860.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,共青团路,28
珍爱鲜花(七台河1店),七台河,https://you.ctrip.com/shopping/qitaihe1179/1955143.html,https://dimg04.c-ctrip.com/images/100e180000013rhzq125A_C_220_140.jpg,,旭日街418号,29
双汇冷鲜肉,七台河,https://you.ctrip.com/shopping/qitaihe1179/70060782.html,https://dimg04.c-ctrip.com/images/1002170000013g70hBADB_C_220_140.jpg,,黑龙江省七台河市桃山区运销社区服务站鸿福家园4号楼,30
大润发(东北亚购物广场店),七台河,https://you.ctrip.com/shopping/qitaihe1179/2078095.html,https://dimg04.c-ctrip.com/images/100h170000013aoie9396_C_220_140.png,,东北亚购物广场,31
ONLY(大商新玛特七台河店),七台河,https://you.ctrip.com/shopping/qitaihe1179/1702006.html,https://dimg04.c-ctrip.com/images/10031800000147xxdB176_C_220_140.jpg,,山湖路36号,32
北京同仁堂(旭日街),七台河,https://you.ctrip.com/shopping/qitaihe1179/1772103.html,,,旭日街253号,33
双汇冷鲜肉(黑01-26特约店),七台河,https://you.ctrip.com/shopping/qitaihe1179/1787138.html,https://dimg04.c-ctrip.com/images/1002170000013g70hBADB_C_220_140.jpg,,湖东路惠民小区C区9号楼,34
NIKE(山湖路店),七台河,https://you.ctrip.com/shopping/qitaihe1179/1994119.html,https://dimg04.c-ctrip.com/images/100m170000012j1vg99F8_C_220_140.jpg,,山湖路36号大商东门,35
乐购超市(新顺路),七台河,https://you.ctrip.com/shopping/boli851/3915444.html,https://dimg04.c-ctrip.com/images/1001180000014962s7E73_C_220_140.jpg,,顺天街76附近,36
新一佳超市,七台河,https://you.ctrip.com/shopping/qitaihe1179/3176281.html,https://dimg04.c-ctrip.com/images/1009180000013p8sbDE5D_C_220_140.jpg,,黑龙江省七台河市桃山区旭日街89号,37
万客隆超市,七台河,https://you.ctrip.com/shopping/boli851/3130880.html,https://dimg04.c-ctrip.com/images/1009180000013yy3jECB6_C_220_140.jpg,,长安街50号,38
乐购超市,七台河,https://you.ctrip.com/shopping/boli851/3421545.html,https://dimg04.c-ctrip.com/images/1001180000014962s7E73_C_220_140.jpg,,红领巾街与002乡道交叉口东150米,39
好又多(东胜路),七台河,https://you.ctrip.com/shopping/qitaihe1179/3940144.html,https://dimg04.c-ctrip.com/images/100g170000012ad0wB817_C_220_140.jpg,,东胜路与同进街交叉口东北100米,40
太平鸟,七台河,https://you.ctrip.com/shopping/qitaihe1179/1825506.html,https://dimg04.c-ctrip.com/images/100g1700000139t2oAF21_C_220_140.jpg,,新玛特购物广场,41
周大生珠宝,七台河,https://you.ctrip.com/shopping/qitaihe1179/1791027.html,https://dimg04.c-ctrip.com/images/100f180000013p87d3BA1_C_220_140.jpg,5.0,步行街友谊正门旁,42
百益超市,七台河,https://you.ctrip.com/shopping/qitaihe1179/3776153.html,https://dimg04.c-ctrip.com/images/1002170000013g6ye0C1B_C_220_140.jpg,,黑龙江省七台河市桃山区荔园路78号2楼,43
雅戈尔,七台河,https://you.ctrip.com/shopping/qitaihe1179/2057859.html,https://dimg04.c-ctrip.com/images/100e170000012cf5p6DCA_C_220_140.jpg,,大同路步行街,44
才子男装,七台河,https://you.ctrip.com/shopping/qitaihe1179/1876757.html,https://dimg04.c-ctrip.com/images/1006180000013x11sD838_C_220_140.jpg,,山湖路36号,45
绝味鸭脖(和平小区),海林,https://you.ctrip.com/shopping/hailin2240/1989217.html,https://dimg04.c-ctrip.com/images/1007180000014cxeaE0CE_C_220_140.jpg,4.9,子荣街和平小区7号门市,1
雪乡蜜蜂园,海林,https://you.ctrip.com/shopping/hailin2240/2055893.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,大林公路利民新都2号楼3单元103室,2
三峡刀切面加工部,海林,https://you.ctrip.com/shopping/hailin2240/1716340.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,友谊街与奋斗路96号,3
百货商场,海林,https://you.ctrip.com/shopping/hailin2240/2098772.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,柴河镇友谊路106号附近,4
梦圆鲜花,海林,https://you.ctrip.com/shopping/hailin2240/1917665.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,l林海路城市花园小区西门门市,5
大可以鞋业广场,海林,https://you.ctrip.com/shopping/hailin2240/1815210.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,林政街尚品服饰旁,6
merida自行车,海林,https://you.ctrip.com/shopping/hailin2240/1701395.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/B4/1D/CghzfVW7TBWAIcNtAAA29xzKGmc176_C_220_140.jpg,3.0,新兴市场5号门市(国税局对面),7
善缘阁佛教用品店,海林,https://you.ctrip.com/shopping/hailin2240/1801447.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,江滨路与林政街交叉口西南400米柴林医院南,8
庆客隆(海林店),海林,https://you.ctrip.com/shopping/hailin2240/1862647.html,https://dimg04.c-ctrip.com/images/100o180000013xr7jCD00_C_220_140.jpg,,工贸商城中心区三十一委,9
哥弟,海林,https://you.ctrip.com/shopping/hailin2240/1800640.html,https://dimg04.c-ctrip.com/images/100g180000013pwlqE5EA_C_220_140.jpg,,林海路与子荣街交叉口西80米,10
家家福超市,海林,https://you.ctrip.com/shopping/hailin2240/3130741.html,https://dimg04.c-ctrip.com/images/1003180000013q2ze09A5_C_220_140.jpg,,黑龙江省牡丹江市海林市海林镇朝鲜民俗风情街白头山三区二期,11
佳和超市,海林,https://you.ctrip.com/shopping/hailin2240/3358214.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,黑龙江省牡丹江市海林市,12
华联超市,海林,https://you.ctrip.com/shopping/hailin2240/3838961.html,https://dimg04.c-ctrip.com/images/100218000001457q3FEC3_C_220_140.jpg,,子荣街220号附近,13
老百姓大药房,海林,https://you.ctrip.com/shopping/hailin2240/1994931.html,https://dimg04.c-ctrip.com/images/1008180000013mwcgCEC1_C_220_140.jpg,,江滨路与林政街交叉口柴林医院旁,14
家家悦(和平分店),海林,https://you.ctrip.com/shopping/hailin2240/3697411.html,https://dimg04.c-ctrip.com/images/100m180000013w1w060BA_C_220_140.jpg,,奋斗路与子荣街交叉口西100米,15
百货大楼(林海路店),海林,https://you.ctrip.com/shopping/hailin2240/2097291.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,林海路与雪原街交叉口西南50米,16
百家超市,海林,https://you.ctrip.com/shopping/hailin2240/3952984.html,https://dimg04.c-ctrip.com/images/1003180000013qh5j14EC_C_220_140.jpg,,黑龙江省牡丹江市海林市英雄街173号,17
广源粮油店,海林,https://you.ctrip.com/shopping/hailin2240/70060479.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,大林公路大海林站附近,18
朝鲜民族风味一条街,海林,https://you.ctrip.com/shopping/hailin2240/70062291.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,海林市2公里处,19
海林市长汀镇综合市场,海林,https://you.ctrip.com/shopping/hailin2240/70062284.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,大海林林业局第一小学附近,20
康雅居跨界购物商城,海林,https://you.ctrip.com/shopping/hailin2240/70160649.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,牡丹江市海林市,21
青岛花园-商业街,海林,https://you.ctrip.com/shopping/hailin2240/4054032.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,林海路38号附近,22
华冠超市,海林,https://you.ctrip.com/shopping/hailin2240/3421372.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,牡丹江市海林市馨怡嘉园11号楼1,23
